       date symbol     name   dx  cci if1      if3      if5     if10 score
 2024-11-14 000690 宝新能源 0.77 0.57  -1    -2.03    -3.06    -5.66  0.66
 2024-11-14 000777 中核科技 0.91 0.44  -1    -2.37    -1.78    -4.94  0.66
 2024-11-14 000778 新兴铸管 0.76 0.57  -1   -24.43   -38.43   -11.26  0.66
 2024-11-14 000927 中国铁物 0.72 0.63  -1    -7.06    -7.58   -10.80  0.66
 2024-11-14 002201 正威新材 0.83 0.50  -1    -0.33    -0.83    -2.26  0.66
 2024-11-14 002206 海 利 得 0.79 0.55  -1    -4.55    -2.84    -5.86  0.66
 2024-11-14 002415 海康威视 0.75 0.59  -1    -1.84   -12.56   -12.51  0.66
 2024-11-14 002470   金正大 0.76 0.59  -1    -2.05    -7.20    -8.72  0.66
 2024-11-14 002561   徐家汇 0.84 0.51  -1    -5.76    -2.72    -8.72  0.66
 2024-11-14 002567   唐人神 0.78 0.56  -1    -1.63    -2.13    -1.23  0.66
 2024-11-14 002646 天佑德酒 0.80 0.54  -1   -59.40   -88.76   -30.42  0.66
 2024-11-14 002795 永和智控 0.83 0.51  -1    -4.43    -8.69   -11.16  0.66
 2024-11-14 600671   ST目药 0.79 0.55  -1    -1.11    -1.88    -0.87  0.66
 2024-11-14 600866 星湖科技 0.76 0.58  -1    -0.43    -0.97    -3.42  0.66
 2024-11-14 603078   江化微 0.84 0.50  -1    -2.90    -1.29    -2.44  0.66
 2024-11-14 603612 索通发展 0.86 0.47  -1   -14.22   -24.74   -11.42  0.66
 2024-11-14 603683 晶华新材 0.88 0.71   1    -0.95    -0.68    -2.78  0.66
 2024-11-14 603867 新化股份 0.85 0.74   1    -2.43    -4.75    -8.92  0.66
 2024-11-14 002132 恒星科技 0.84 0.51  -1    -2.99    -5.70    -5.26  0.65
 2024-11-14 002172 澳洋健康 0.76 0.58  -1    -2.62    -2.66    -3.04  0.65
 2024-11-14 002250 联化科技 0.81 0.54  -1    -1.20    -3.92   -10.43  0.65
 2024-11-14 002353 杰瑞股份 0.84 0.51  -1    -6.29   -13.80    -5.52  0.65
 2024-11-14 002424   ST百灵 0.94 0.66   1   -96.87  -135.82  -303.58  0.65
 2024-11-14 002522 浙江众成 0.81 0.54  -1    -1.33    -1.45    -1.84  0.65
 2024-11-14 002571 德力股份 0.85 0.51  -1    -2.81    -3.81    -5.65  0.65
 2024-11-14 002855 捷荣技术 0.79 0.56  -1    -6.42    -1.97    -3.17  0.65
 2024-11-14 002867   周大生 0.73 0.63  -1    -2.31    -3.60    -4.03  0.65
 2024-11-14 002892   科力尔 0.78 0.56  -1    -3.81    -6.69    -4.43  0.65
 2024-11-14 600010 包钢股份 0.78 0.57  -1   -11.73   -14.77    -3.15  0.65
 2024-11-14 600167 联美控股 0.81 0.54  -1    -1.39    -1.69    -1.08  0.65
 2024-11-14 600170 上海建工 0.84 0.51  -1  -169.67  -295.03  -245.20  0.65
 2024-11-14 600210 紫江企业 0.80 0.55  -1    -5.57    -3.69    -0.87  0.65
 2024-11-14 600328 中盐化工 0.79 0.56  -1    -5.88    -5.96   -14.70  0.65
 2024-11-14 600330 天通股份 0.84 0.51  -1    -1.02    -2.58    -1.82  0.65
 2024-11-14 600337 美克家居 0.85 0.51  -1    -2.93    -2.73    -2.77  0.65
 2024-11-14 600563 法拉电子 0.89 0.46  -1    -1.66    -3.09    -5.54  0.65
 2024-11-14 601360   三六零 0.98 0.61   1    -0.03    -6.36    -0.34  0.65
 2024-11-14 601390 中国中铁 0.73 0.62  -1   -13.25   -34.76   -11.58  0.65
 2024-11-14 601615 明阳智能 0.83 0.52  -1    -2.01    -3.45    -2.60  0.65
 2024-11-14 601900 南方传媒 0.86 0.74   1   -18.11   -17.09   -34.44  0.65
 2024-11-14 603023  *ST威帝 0.72 0.63  -1    -2.99    -3.36    -4.54  0.65
 2024-11-14 603043 广州酒家 0.78 0.56  -1   -10.85   -14.89   -16.09  0.65
 2024-11-14 603103 横店影视 0.91 0.69   1    -2.93    -2.02    -3.02  0.65
 2024-11-14 603767 中马传动 0.86 0.50  -1    -3.26    -7.38    -7.45  0.65
 2024-11-14 000156 华数传媒 0.86 0.50  -1    -2.28    -2.55    -2.90  0.64
 2024-11-14 000593 德龙汇能 0.82 0.54  -1    -0.81    -1.46    -1.20  0.64
 2024-11-14 002010 传化智联 0.85 0.51  -1    -2.67    -1.68    -1.08  0.64
 2024-11-14 002156 通富微电 0.86 0.50  -1    -1.57    -2.59    -3.40  0.64
 2024-11-14 002222 福晶科技 0.83 0.53  -1    -2.65    -1.99    -1.52  0.64
 2024-11-14 002328 新朋股份 0.84 0.52  -1    -0.39    -2.78    -1.71  0.64
 2024-11-14 002485   ST雪发 0.89 0.72   1    -3.35   -71.16   -78.59  0.64
 2024-11-14 002852   道道全 0.79 0.57  -1    -2.38    -2.48    -1.58  0.64
 2024-11-14 600259 广晟有色 0.89 0.47  -1    -6.17   -15.59   -11.31  0.64
 2024-11-14 600548   深高速 0.90 0.71   1    -8.32    -3.25   -37.05  0.64
 2024-11-14 600662 外服控股 0.92 0.44  -1    -7.68   -17.60   -17.06  0.64
 2024-11-14 600792 云煤能源 0.85 0.51  -1    -2.13    -3.11    -4.62  0.64
 2024-11-14 600979 广安爱众 0.79 0.57  -1    -7.17   -19.58   -51.83  0.64
 2024-11-14 603315 福鞍股份 0.74 0.62  -1    -2.42    -4.16    -5.03  0.64
 2024-11-14 603317 天味食品 0.81 0.55  -1    -1.51    -0.97    -4.83  0.64
 2024-11-14 603667 五洲新春 0.81 0.56  -1    -1.83    -2.68    -7.98  0.64
 2024-11-14 603799 华友钴业 0.88 0.48  -1    -1.28    -3.93    -0.03  0.64
 2024-11-14 603927   中科软 0.80 0.56  -1    -6.65    -3.34    -4.66  0.64
 2024-11-14 000155 川能动力 0.78 0.58  -1    -2.10    -3.22    -3.44  0.63
 2024-11-14 000573 粤宏远Ａ 0.81 0.56  -1    -2.30    -2.19    -2.07  0.63
 2024-11-14 000950 重药控股 0.86 0.51  -1    -2.77    -6.45    -3.78  0.63
 2024-11-14 000993 闽东电力 0.79 0.59  -1    -0.30    -0.24    -1.13  0.63
 2024-11-14 002063 远光软件 0.75 0.62  -1    -2.66    -4.67    -8.57  0.63
 2024-11-14 002298 中电兴发 0.85 0.52  -1    -4.55    -0.82    -1.13  0.63
 2024-11-14 002515 金字火腿 0.75 0.61  -1    -2.59    -3.09    -3.96  0.63
 2024-11-14 002603 以岭药业 0.77 0.60  -1    -3.20    -3.58    -8.92  0.63
 2024-11-14 002617 露笑科技 0.85 0.52  -1    -3.06    -5.34    -4.05  0.63
 2024-11-14 002724   海洋王 0.79 0.57  -1    -2.73    -1.72    -4.42  0.63
 2024-11-14 002792 通宇通讯 1.00 0.62  -1    -8.51    11.00    -6.54  0.63
 2024-11-14 002897 意华股份 0.84 0.53  -1   -16.22   -22.69    -0.58  0.63
 2024-11-14 600561 江西长运 0.85 0.52  -1    -1.27    -2.33    -2.65  0.63
 2024-11-14 600719 大连热电 0.82 0.55  -1    -0.51    -5.78   -11.96  0.63
 2024-11-14 603002 宏昌电子 0.81 0.56  -1    -0.84    -0.74    -1.50  0.63
 2024-11-14 603111 康尼机电 0.86 0.51  -1    -2.84   -25.72    -5.86  0.63
 2024-11-14 603113 金能科技 0.78 0.60  -1    -9.90    -3.95    -9.65  0.63
 2024-11-14 603187 海容冷链 0.87 0.50  -1    -1.56    -0.92    -3.06  0.63
 2024-11-14 603727   博迈科 0.82 0.55  -1    -4.46    -8.88   -13.02  0.63
 2024-11-14 603797 联泰环保 0.83 0.54  -1    -2.34    -2.85    -1.27  0.63
 2024-11-14 603817 海峡环保 0.79 0.57  -1    -3.01    -2.32    -2.25  0.63
 2024-11-14 000099 中信海直 0.82 0.56  -1    -8.51   -11.02   -15.80  0.62
 2024-11-14 000559 万向钱潮 0.85 0.53  -1    -3.22    -5.56    -4.46  0.62
 2024-11-14 000698 沈阳化工 0.81 0.56  -1    -4.21    -2.49    -5.50  0.62
 2024-11-14 000899 赣能股份 0.80 0.57  -1   -27.14   -91.12  -134.14  0.62
 2024-11-14 002057 中钢天源 0.87 0.51  -1    -4.61    -5.41   -11.11  0.62
 2024-11-14 002251 ST步步高 0.81 0.57  -1    -2.48    -2.25    -5.57  0.62
 2024-11-14 002344 海宁皮城 0.82 0.56  -1    -3.20    -4.80    -4.94  0.62
 2024-11-14 002564  *ST天沃 0.75 0.63  -1    -1.61    -7.11   -10.43  0.62
 2024-11-14 600009 上海机场 0.82 0.56  -1    -3.90    -2.55    -6.91  0.62
 2024-11-14 600505 西昌电力 0.87 0.51  -1    -0.57    -0.95    -6.47  0.62
 2024-11-14 600596 新安股份 0.79 0.59  -1    -1.93    -3.09    -3.63  0.62
 2024-11-14 601113 华鼎股份 0.82 0.56  -1    -1.17    -2.67    -5.68  0.62
 2024-11-14 603018 华设集团 0.84 0.54  -1    -1.94    -3.82    -7.05  0.62
 2024-11-14 603027 千禾味业 0.80 0.58  -1    -2.55    -1.29    -1.83  0.62
 2024-11-14 603223 恒通股份 0.66 0.72  -1    -1.97    -1.97    -2.60  0.62
 2024-11-14 603601 再升科技 0.88 0.51  -1    -0.13    -0.58    -1.49  0.62
 2024-11-14 603655 朗博科技 0.86 0.53  -1    -0.93    -2.81    -1.29  0.62
 2024-11-14 603739 蔚蓝生物 0.88 0.50  -1    -2.63    -3.93    -2.66  0.62
 2024-11-14 000538 云南白药 0.72 0.67  -1    -3.46    -3.38    -7.33  0.61
 2024-11-14 000669   ST金鸿 0.84 0.55  -1    -4.07    -4.19    -6.15  0.61
 2024-11-14 000969 安泰科技 0.89 0.50  -1    -0.51    -2.83    -0.88  0.61
 2024-11-14 002007 华兰生物 0.78 0.61  -1    -2.50    -2.98    -5.36  0.61
 2024-11-14 002263   大东南 0.83 0.57  -1  -715.23 -1537.42 -2006.50  0.61
 2024-11-14 600168 武汉控股 0.80 0.59  -1    -3.59    -2.67    -3.01  0.61
 2024-11-14 600603   ST广物 0.73 0.66  -1    -4.10    -7.04    -6.39  0.61
 2024-11-14 600883 博闻科技 0.79 0.59  -1    -1.76    -2.55    -3.20  0.61
 2024-11-14 600903 贵州燃气 0.82 0.56  -1    -1.07    -0.65    -1.06  0.61
 2024-11-14 603983 丸美股份 0.83 0.55  -1    -7.29    -5.30    -3.34  0.61
 2024-11-14 000607 华媒控股 0.76 0.64  -1    -1.18    -1.08    -0.05  0.60
 2024-11-14 000637 茂化实华 0.83 0.57  -1    -4.61   -26.53   -34.73  0.60
 2024-11-14 002338 奥普光电 0.88 0.51  -1    -2.24    -2.78    -2.33  0.60
 2024-11-14 002546 新联电子 0.89 0.51  -1    -1.97    -2.24    -4.73  0.60
 2024-11-14 002700   ST浩源 0.73 0.67  -1    -3.30    -5.40    -4.50  0.60
 2024-11-14 002702 海欣食品 0.82 0.59  -1    -2.41    -7.47    -2.23  0.60
 2024-11-14 002899   英派斯 0.91 0.75   1    -0.83    -1.49    -0.74  0.60
 2024-11-14 002956 西麦食品 0.83 0.57  -1    -8.28   -10.11   -18.73  0.60
 2024-11-14 002962 五方光电 0.86 0.54  -1    -2.80    -1.67    -9.93  0.60
 2024-11-14 600149 廊坊发展 0.81 0.59  -1    -0.97    -1.99    -7.96  0.60
 2024-11-14 600279   重庆港 0.83 0.57  -1    -9.44    -2.54    -5.15  0.60
 2024-11-14 600855 航天长峰 0.89 0.50  -1    -2.04    -7.51    -4.00  0.60
 2024-11-14 600982 宁波能源 0.79 0.61  -1    -1.98    -1.54    -0.70  0.60
 2024-11-14 603936 博敏电子 0.88 0.52  -1    -0.05    -1.29    -3.80  0.60
 2024-11-14 000605 渤海股份 0.91 0.50  -1    -2.93    -2.23    -0.45  0.59
 2024-11-14 000726 鲁  泰Ａ 0.79 0.62  -1    -1.37    -1.93    -3.98  0.59
 2024-11-14 000900 现代投资 0.80 0.60  -1    -5.11    -6.12    -5.91  0.59
 2024-11-14 002106 莱宝高科 0.86 0.55  -1    -0.98    -1.87    -0.78  0.59
 2024-11-14 600027 华电国际 0.83 0.58  -1   -93.17  -131.19  -118.89  0.59
 2024-11-14 600180   瑞茂通 0.80 0.61  -1    -1.04    -0.86    -2.18  0.59
 2024-11-14 600368 五洲交通 0.83 0.57  -1    -1.43    -1.17    -1.39  0.59
 2024-11-14 600462  *ST九有 0.71 0.70  -1    -1.49    -2.07    -4.04  0.59
 2024-11-14 600518 康美药业 0.85 0.57  -1    -4.01    -3.64    -3.87  0.59
 2024-11-14 600584 长电科技 0.86 0.55  -1    -1.97    -3.15    -2.35  0.59
 2024-11-14 600689 上海三毛 0.88 0.54  -1   -28.77   -44.26   -31.51  0.59
 2024-11-14 600898  *ST美讯 0.65 0.77  -1    -1.48    -0.38    -1.52  0.59
 2024-11-14 603538   美诺华 0.85 0.56  -1    -3.02    -3.60    -5.80  0.59
 2024-11-14 603617 君禾股份 0.80 0.61  -1    -3.22    -4.19    -4.23  0.59
 2024-11-14 603697 有友食品 0.89 0.52  -1    -3.06    -1.50   -11.23  0.59
 2024-11-14 000096 广聚能源 0.89 0.52  -1   -23.72   -35.60   -74.67  0.58
 2024-11-14 000552 甘肃能化 0.75 0.66  -1    -5.66    -8.70   -19.08  0.58
 2024-11-14 000905 厦门港务 0.84 0.58  -1    -2.12    -1.27    -1.50  0.58
 2024-11-14 002281 光迅科技 0.91 0.51  -1    -3.10    -2.87    -6.53  0.58
 2024-11-14 002442 龙星化工 0.84 0.58  -1    -6.15    -7.81   -10.19  0.58
 2024-11-14 002960 青鸟消防 0.82 0.59  -1    -2.53    -0.86    -0.64  0.58
 2024-11-14 600308 华泰股份 0.78 0.64  -1    -3.50    -5.54   -11.76  0.58
 2024-11-14 600448 华纺股份 0.84 0.58  -1    -3.16    -3.94    -4.56  0.58
 2024-11-14 603012 创力集团 0.81 0.61  -1    -3.73    -3.86    -8.94  0.58
 2024-11-14 603363  *ST傲农 0.79 0.63  -1    -4.29   -60.84   -50.76  0.58
 2024-11-14 603477 巨星农牧 0.78 0.64  -1    -0.81    -0.46    -2.22  0.58
 2024-11-14 000403 派林生物 0.84 0.84  -1     1.48    -4.06    -5.71  0.57
 2024-11-14 000650 仁和药业 0.75 0.68  -1    -0.60    -0.93    -1.49  0.57
 2024-11-14 000906 浙商中拓 1.00 0.93   1     2.69    -9.12   -24.67  0.57
 2024-11-14 002119 康强电子 0.90 0.53  -1   -18.40   -12.93   -17.37  0.57
 2024-11-14 002578 闽发铝业 0.83 0.61  -1    -1.91    -1.86    -2.60  0.57
 2024-11-14 600703 三安光电 0.85 0.58  -1    -1.73    -1.60    -2.73  0.57
 2024-11-14 600895 张江高科 0.82 0.61  -1    -0.43    -3.25    -5.55  0.57
 2024-11-14 603588 高能环境 0.77 0.66  -1    -0.43    -0.87    -1.68  0.57
 2024-11-14 603855 华荣股份 0.85 0.57  -1    -0.20    -4.50   -21.11  0.57
 2024-11-14 000851   ST高鸿 0.86 0.83  -1   -40.37    68.59   -52.65  0.56
 2024-11-14 000856 冀东装备 0.85 0.59  -1    -0.05    -1.50    -3.26  0.56
 2024-11-14 002138 顺络电子 0.86 0.58  -1    -0.33    -0.24    -1.60  0.56
 2024-11-14 002259   ST升达 0.70 0.75  -1    -3.53    -6.29   -11.28  0.56
 2024-11-14 002494 华斯股份 0.82 0.62  -1    -2.20    -3.08    -5.72  0.56
 2024-11-14 002528 ST英飞拓 0.86 0.58  -1    -0.63    -0.84    -2.90  0.56
 2024-11-14 002593 日上集团 0.88 0.56  -1    -2.26    -2.39    -2.96  0.56
 2024-11-14 603659   璞泰来 0.88 0.56  -1    -3.76    -5.98    -3.60  0.56
 2024-11-14 603790 雅运股份 0.80 0.63  -1    -1.63    -1.88    -5.07  0.56
 2024-11-14 002109 兴化股份 0.88 0.57  -1    -4.39    -5.06    -4.58  0.55
 2024-11-14 002254 泰和新材 0.78 0.67  -1    -0.87    -1.65    -3.11  0.55
 2024-11-14 002425   ST凯文 0.73 0.72  -1    -1.62    -2.74    -3.02  0.55
 2024-11-14 002569   ST步森 1.00 0.70  -1     2.90    -2.59    -6.35  0.55
 2024-11-14 002872   ST天圣 0.82 0.63  -1    -0.50    -1.68   -16.68  0.55
 2024-11-14 600052 东望时代 0.93 0.52  -1   -12.61   -21.93   -45.85  0.55
 2024-11-14 600654   中安科 1.00 0.70   1    -0.72    -0.44    -0.85  0.55
 2024-11-14 600873 梅花生物 0.77 0.68  -1    -1.09    -4.09    -9.44  0.55
 2024-11-14 603387 基蛋生物 0.81 0.64  -1    -5.42    -5.35    -0.91  0.55
 2024-11-14 603579 荣泰健康 0.77 0.69  -1   -21.57   -18.05   -29.24  0.55
 2024-11-14 603818 曲美家居 0.84 0.61  -1    -2.13    -1.04    -2.06  0.55
 2024-11-14 000881 中广核技 0.89 0.56  -1    -1.59    -2.55    -0.71  0.54
 2024-11-14 002241 歌尔股份 0.93 0.77  -1     0.60    -0.04    -0.48  0.54
 2024-11-14 002745   木林森 0.84 0.63  -1    -0.68    -2.26    -9.49  0.54
 2024-11-14 002758 浙农股份 0.87 0.59  -1   -16.76   -13.16   -13.91  0.54
 2024-11-14 600006 东风股份 1.00 0.71  -1     0.14    -0.35    -0.62  0.54
 2024-11-14 600085   同仁堂 0.83 0.64  -1    -1.97    -3.98   -11.00  0.54
 2024-11-14 600115 中国东航 0.77 0.69  -1    -2.79    -0.08   -13.37  0.54
 2024-11-14 600493 凤竹纺织 0.93 0.53  -1    -2.75    -5.94    -1.64  0.54
 2024-11-14 603089 正裕工业 0.81 0.65  -1    -5.41    -5.50   -10.40  0.54
 2024-11-14 603869   ST智知 0.75 0.71  -1    -2.32    -1.52    -3.36  0.54
 2024-11-14 603909 建发合诚 0.84 0.62  -1    -3.87    -0.82    -6.08  0.54
 2024-11-14 000822 山东海化 0.74 0.73  -1    -2.50    -1.72    -1.19  0.53
 2024-11-14 002390 信邦制药 0.85 0.61  -1    -1.60    -4.67    -9.94  0.53
 2024-11-14 002759 天际股份 0.85 0.62  -1    -0.05    -0.02    -0.07  0.53
 2024-11-14 600713 南京医药 0.87 0.60  -1    -2.47    -5.81    -4.77  0.53
 2024-11-14 600838 上海九百 0.96 0.50  -1    -8.54   -10.69   -11.93  0.53
 2024-11-14 600874 创业环保 0.80 0.67  -1    -2.39    -2.51    -3.95  0.53
 2024-11-14 000670   盈方微 0.89 0.59  -1    -3.10    -1.74    -4.91  0.52
 2024-11-14 600619 海立股份 0.94 0.55  -1    -2.20    -2.37    -2.78  0.52
 2024-11-14 603466   风语筑 0.84 0.64  -1    -2.60    -6.72    -0.81  0.52
 2024-11-14 000017  深中华A 0.86 0.64  -1    -0.61    -1.12    -2.14  0.51
 2024-11-14 000839 中信国安 0.93 0.56  -1    -6.13    -2.28    -5.31  0.51
 2024-11-14 002252 上海莱士 0.84 0.65  -1    -3.02    -5.04    -9.38  0.51
 2024-11-14 002387   维信诺 0.98 0.51  -1    -0.50    -1.42    -1.84  0.51
 2024-11-14 600831   ST广网 0.90 0.59  -1    -0.67    -0.79    -1.45  0.51
 2024-11-14 600857 宁波中百 1.00 0.74  -1     0.42    -0.25    -0.02  0.51
 2024-11-14 002217  *ST合泰 1.00 0.50  -1    -2.23    -1.45    -0.94  0.50
 2024-11-14 002354 天娱数科 0.89 0.61  -1   -35.70   -67.16   -18.47  0.50
 2024-11-14 002497 雅化集团 0.89 0.61  -1    -3.51    -6.27    -6.86  0.50
 2024-11-14 002650   ST加加 1.00 0.50  -1    -0.86    -0.71    -1.07  0.50
 2024-11-14 002737 葵花药业 0.79 0.71  -1    -0.82    -0.80    -2.04  0.50
 2024-11-14 002808   ST恒久 0.99 0.76  -1    -1.13    -0.48     0.20  0.50
 2024-11-14 600566 济川药业 0.80 0.70  -1    -3.00    -5.69    -7.72  0.50
 2024-11-14 600966 博汇纸业 0.92 0.58  -1    -6.88    -0.97    -1.71  0.50
 2024-11-14 000938 紫光股份 0.98 0.53  -1    -4.64    -5.39    -4.09  0.49
 2024-11-14 002409 雅克科技 0.91 0.60  -1    -1.72    -1.70    -0.90  0.49
 2024-11-14 002812 恩捷股份 0.92 0.59  -1    -2.55    -2.84    -3.90  0.49
 2024-11-14 002849 威星智能 0.84 0.67  -1  -210.60  -181.85  -197.59  0.49
 2024-11-14 600333 长春燃气 0.86 0.65  -1    -0.79    -0.56    -0.54  0.49
 2024-11-14 600536 中国软件 0.86 0.65  -1    -2.82    -2.88    -2.17  0.49
 2024-11-14 002422 科伦药业 0.88 0.64  -1    -6.99    -7.55    -5.70  0.48
 2024-11-14 600035 楚天高速 0.85 0.66  -1    -2.52    -2.83    -3.62  0.48
 2024-11-14 600332   白云山 0.80 0.72  -1    -5.07    -7.04    -9.42  0.48
 2024-11-14 000066 中国长城 0.98 0.55  -1    -9.24    -8.51   -15.19  0.47
 2024-11-14 000070   ST特信 0.93 0.60  -1    -0.57    -1.46   -18.35  0.47
 2024-11-14 600190   ST锦港 0.93 0.60  -1    -0.94    -1.81    -1.98  0.47
 2024-11-14 002055 得润电子 0.87 0.68  -1    -2.22    -2.54    -2.40  0.46
 2024-11-14 600605 汇通能源 0.92 0.86  -1     0.15    -2.36    -4.96  0.46
 2024-11-14 000977 浪潮信息 0.94 0.61  -1   -15.97    -2.71    -8.60  0.45
 2024-11-14 002141  *ST贤丰 0.96 0.59  -1    -6.07    -6.96   -12.14  0.45
 2024-11-14 002813 路畅科技 0.76 0.79  -1    -4.50    -1.85    -4.38  0.45
 2024-11-14 600070  *ST富润 0.70 0.85  -1    -2.11    -1.90    -3.06  0.45
 2024-11-14 600460   士兰微 0.96 0.59  -1    -1.47    -1.71    -3.48  0.45
 2024-11-14 600593 大连圣亚 1.00 0.55  -1    -1.39    -1.97    -1.63  0.45
 2024-11-14 603879   ST永悦 0.82 0.72  -1    -3.29    -9.15    -9.22  0.45
 2024-11-14 603928 兴业股份 0.87 0.67  -1    -1.39    -0.47    -1.00  0.45
 2024-11-14 000632 三木集团 0.92 0.64  -1    -5.63   -43.84   -35.62  0.44
 2024-11-14 000782 恒申新材 1.00 0.56  -1    -0.40    -0.82    -0.11  0.44
 2024-11-14 600097 开创国际 0.94 0.62  -1    -1.99    -4.84    -8.85  0.44
 2024-11-14 600381   ST春天 1.00 0.81  -1    -0.98     0.21    -0.71  0.44
 2024-11-14 603019 中科曙光 1.00 0.56  -1    -4.27    -5.05    -7.05  0.44
 2024-11-14 603398 沐邦高科 1.00 0.81  -1    -3.55   -15.29     6.79  0.44
 2024-11-14 603813 原尚股份 0.90 0.66  -1    -3.08    -3.89    -5.13  0.44
 2024-11-14 600998   九州通 0.90 0.67  -1    -3.80    -0.75    -2.68  0.43
 2024-11-14 603798   康普顿 0.94 0.63  -1    -9.74   -11.08    -6.31  0.43
 2024-11-14 603969 银龙股份 0.99 0.58  -1   -49.84  -218.43  -148.18  0.43
 2024-11-14 600679 上海凤凰 0.94 0.65  -1    -1.53    -2.81    -3.72  0.42
 2024-11-14 600797 浙大网新 0.87 0.71  -1    -0.53    -1.61    -7.88  0.42
 2024-11-14 603131 上海沪工 1.00 0.58  -1   -11.65    -4.97   -11.64  0.42
 2024-11-14 603706 东方环宇 0.90 0.68  -1    -3.30    -4.57    -7.07  0.42
 2024-11-14 000795   英洛华 1.00 0.59  -1    -0.54    -1.08    -0.75  0.41
 2024-11-14 002462   嘉事堂 0.95 0.64  -1    -1.10    -0.96    -0.96  0.41
 2024-11-14 002691 冀凯股份 1.00 0.59  -1    -0.12    -0.39    -0.80  0.41
 2024-11-14 002742   ST三圣 0.92 0.92   1    -1.45    -5.46   -23.82  0.41
 2024-11-14 603388   ST元成 0.89 0.71  -1    -0.69    -1.47    -2.35  0.41
 2024-11-14 002510   天汽模 1.00 0.60  -1    -1.11    -1.01    -0.88  0.40
 2024-11-14 600081 东风科技 1.00 0.60  -1    -0.77    -0.70    -0.20  0.40
 2024-11-14 600833 第一医药 1.00 0.61  -1    -2.96    -3.98    -7.38  0.39
 2024-11-14 600875 东方电气 0.93 0.68  -1    -3.56    -2.20    -1.66  0.39
 2024-11-14 600083  *ST博信 0.90 0.73  -1    -3.39    -2.30    -4.22  0.38
 2024-11-14 600121 郑州煤电 1.00 0.62  -1    -2.26    -1.49    -0.95  0.38
 2024-11-14 600917 重庆燃气 0.99 0.63  -1    -0.70    -0.43    -0.34  0.38
 2024-11-14 000656  *ST金科 1.00 0.64  -1    -5.88   -11.94    -6.40  0.36
 2024-11-14 600644 乐山电力 0.97 0.67  -1    -1.25    -2.03    -4.15  0.36
 2024-11-14 603959   ST百利 0.95 0.70  -1    -1.78    -1.24    -2.46  0.36
 2024-11-14 603963  *ST大药 0.92 0.72  -1    -1.45    -1.84    -0.90  0.36
 2024-11-14 002024   ST易购 1.00 0.65  -1    -1.24    -0.87    -1.55  0.35
 2024-11-14 002064 华峰化学 0.84 0.81  -1    -1.03    -1.66    -1.31  0.35
 2024-11-14 002310  *ST东园 1.00 0.65  -1    -1.66    -1.73    -2.38  0.35
 2024-11-14 600303   ST曙光 0.86 0.79  -1    -0.87    -1.15    -1.65  0.35
 2024-11-14 002293 罗莱生活 0.90 0.77  -1    -0.54    -2.97    -2.19  0.34
 2024-11-14 601216 君正集团 1.00 0.66  -1    -0.67    -0.82    -0.23  0.34
 2024-11-14 002165 红 宝 丽 1.00 0.67  -1    -0.77    -0.38    -0.43  0.33
 2024-11-14 002858 力盛体育 1.00 0.67  -1    -0.53    -0.52    -0.55  0.33
