date,index,index_type,index_name
2026-01-05,931200,信用债,信用债1-3中高等级
2026-01-05,931201,信用债,信用债3-5中高等级
2026-01-05,931202,信用债,信用债5-7中高等级
2026-01-05,931203,信用债,信用债7-10中高等级
2026-01-05,931204,信用债,信用债1-5中高等级
2026-01-05,931205,信用债,信用债0-1AAA
2026-01-05,931206,信用债,信用债1-3AAA
2026-01-05,931207,信用债,信用债3-5AAA
2026-01-05,931208,信用债,信用债5-7AAA
2026-01-05,931209,信用债,信用债7-10AAA
2026-01-05,931210,信用债,信用债1-5AAA
2026-01-05,931211,信用债,信用债0-1AA+
2026-01-05,931212,信用债,信用债1-3AA+
2026-01-05,931213,信用债,信用债3-5AA+
2026-01-05,931214,信用债,信用债5-7AA+
2026-01-05,931215,信用债,信用债7-10AA+
2026-01-05,931216,信用债,信用债1-5AA+
2026-01-05,931217,信用债,信用债0-1AA
2026-01-05,931218,信用债,信用债1-3AA
2026-01-05,931219,信用债,信用债3-5AA
2026-01-05,931220,信用债,信用债5-7AA
2026-01-05,931221,信用债,信用债7-10AA
2026-01-05,931222,信用债,信用债1-5AA
2026-01-05,931223,信用债,智选央企质量信用债
2026-01-05,931360,信用债,铁路债券
2026-01-05,931361,信用债,铁路债券0-1
2026-01-05,931362,信用债,铁路债券1-3
2026-01-05,931363,信用债,铁路债券1-5
2026-01-05,931365,信用债,铁路债券3-5
2026-01-05,931366,信用债,铁路债券5-7
2026-01-05,931367,信用债,铁路债券5-10
2026-01-05,931368,信用债,铁路债券7-10
2026-01-05,931369,信用债,铁路债券10+
2026-01-05,931370,信用债,交易所铁路债券
2026-01-05,931388,信用债,智选AAA短期公司债
2026-01-05,931499,信用债,长三角信用债
2026-01-05,931500,信用债,京津冀信用债
2026-01-05,931501,信用债,大湾区信用债
2026-01-05,931502,信用债,北京信用债
2026-01-05,931503,信用债,上海信用债
2026-01-05,931504,信用债,天津信用债
2026-01-05,931505,信用债,江苏信用债
2026-01-05,931506,信用债,广东信用债
2026-01-05,931508,信用债,浙江信用债
2026-01-05,931509,信用债,福建信用债
2026-01-05,931510,信用债,湖北信用债
2026-01-05,931511,信用债,四川信用债
2026-01-05,931514,信用债,央企25债
2026-01-05,931515,信用债,0-5年央企25
2026-01-05,931516,信用债,3-7年央企25
2026-01-05,931566,信用债,信用债隐含AAA+
2026-01-05,931567,信用债,信用债隐含AAA
2026-01-05,931568,信用债,信用债隐含AAA-
2026-01-05,931569,信用债,信用债隐含AA+
2026-01-05,931570,信用债,信用债隐含AA
2026-01-05,931576,信用债,中证中信中高券商债
2026-01-05,931577,信用债,沪深300 ESG债券
2026-01-05,931578,信用债,沪深300 ESG信用债
2026-01-05,931600,信用债,信用债隐含投资级
2026-01-05,931601,信用债,信用债隐含高收益
2026-01-05,931602,信用债,信用债0-1隐含AAA+
2026-01-05,931603,信用债,信用债0-1隐含AAA
2026-01-05,931604,信用债,信用债0-1隐含AAA-
2026-01-05,931605,信用债,信用债0-1隐含AA+
2026-01-05,931606,信用债,信用债0-1隐含AA
2026-01-05,931607,信用债,信用债0-1隐含投资级
2026-01-05,931608,信用债,信用债0-1隐含高收益
2026-01-05,931609,信用债,信用债1-3隐含AAA+
2026-01-05,931610,信用债,信用债1-3隐含AAA
2026-01-05,931611,信用债,信用债1-3隐含AAA-
2026-01-05,931612,信用债,信用债1-3隐含AA+
2026-01-05,931613,信用债,信用债1-3隐含AA
2026-01-05,931614,信用债,信用债1-3隐含投资级
2026-01-05,931615,信用债,信用债1-3隐含高收益
2026-01-05,931616,信用债,信用债1-5隐含AAA+
2026-01-05,931617,信用债,信用债1-5隐含AAA
2026-01-05,931618,信用债,信用债1-5隐含AAA-
2026-01-05,931619,信用债,信用债1-5隐含AA+
2026-01-05,931620,信用债,信用债1-5隐含AA
2026-01-05,931621,信用债,信用债1-5隐含投资级
2026-01-05,931622,信用债,信用债1-5隐含高收益
2026-01-05,931623,信用债,信用债3-5隐含AAA+
2026-01-05,931624,信用债,信用债3-5隐含AAA
2026-01-05,931625,信用债,信用债3-5隐含AAA-
2026-01-05,931626,信用债,信用债3-5隐含AA+
2026-01-05,931627,信用债,信用债3-5隐含AA
2026-01-05,931628,信用债,信用债3-5隐含投资级
2026-01-05,931629,信用债,信用债3-5隐含高收益
2026-01-05,931636,信用债,新基建主体信用
2026-01-05,931667,信用债,800 ESG债券
2026-01-05,931668,信用债,800 ESG信用债
2026-01-05,931674,信用债,中票短融0-1AAA
2026-01-05,931675,信用债,中票短融0-1高等级
2026-01-05,931676,信用债,中票短融0-3AAA
2026-01-05,931677,信用债,中票短融0-3高等级
2026-01-05,931699,信用债,信用债隐含AA+以上
2026-01-05,931700,信用债,信用债隐含AA以上
2026-01-05,931701,信用债,信用债0-1隐含AA+以上
2026-01-05,931702,信用债,信用债1-3隐含AA+以上
2026-01-05,931703,信用债,信用债1-5隐含AA+以上
2026-01-05,931704,信用债,信用债3-5隐含AA+以上
2026-01-05,931705,信用债,信用债0-1隐含AA以上
2026-01-05,931706,信用债,信用债1-3隐含AA以上
2026-01-05,931707,信用债,信用债1-5隐含AA以上
2026-01-05,931708,信用债,信用债3-5隐含AA以上
2026-01-05,931709,信用债,信用债0-1隐含AA+以上利差策略
2026-01-05,931710,信用债,信用债1-3隐含AA+以上利差策略
2026-01-05,931711,信用债,信用债1-5隐含AA+以上利差策略
2026-01-05,931712,信用债,信用债3-5隐含AA+以上利差策略
2026-01-05,931713,信用债,信用债0-1隐含AA以上利差策略
2026-01-05,931714,信用债,信用债1-3隐含AA以上利差策略
2026-01-05,931715,信用债,信用债1-5隐含AA以上利差策略
2026-01-05,931716,信用债,信用债3-5隐含AA以上利差策略
2026-01-05,931740,信用债,中证中诚信城投债1-3隐含AA+及以上
2026-01-05,931741,信用债,中证中诚信胶东国企信用中高等级
2026-01-05,931754,信用债,中证中诚信央企信用债
2026-01-05,931756,信用债,证券公司债
2026-01-05,931757,信用债,证券公司债AAA
2026-01-05,931758,信用债,证券公司债高等级
2026-01-05,931759,信用债,证券公司债0-3AAA
2026-01-05,931760,信用债,证券公司债0-3高等级
2026-01-05,931769,信用债,新经济债
2026-01-05,931770,信用债,0-5年新经济债
2026-01-05,931779,信用债,中证中诚信广西城投债
2026-01-05,931804,信用债,华夏银行ESG优选债
2026-01-05,931807,信用债,商业银行绿色债
2026-01-05,931808,信用债,0-3年商业银行绿色债
2026-01-05,931836,信用债,中信银行高等级信用债
2026-01-05,931850,信用债,中证中诚信山东信用债AAA
2026-01-05,931856,信用债,苏州中高等级信用债
2026-01-05,931868,信用债,商业银行债
2026-01-05,931869,信用债,AAA商业银行债
2026-01-05,931870,信用债,高等级商业银行债
2026-01-05,931871,信用债,商业银行债普通债
2026-01-05,931872,信用债,AAA商业银行普通债
2026-01-05,931873,信用债,高等级商业银行普通债
2026-01-05,931874,信用债,商业银行债次级债
2026-01-05,931875,信用债,AAA商业银行次级债
2026-01-05,931876,信用债,高等级商业银行次级债
2026-01-05,931902,信用债,长江信用债
2026-01-05,931903,信用债,黄河信用债
2026-01-05,931904,信用债,安徽信用债
2026-01-05,931905,信用债,重庆信用债
2026-01-05,931906,信用债,河北信用债
2026-01-05,931907,信用债,河南信用债
2026-01-05,931908,信用债,湖南信用债
2026-01-05,931909,信用债,江西信用债
2026-01-05,931910,信用债,山东信用债
2026-01-05,931911,信用债,山西信用债
2026-01-05,931912,信用债,陕西信用债
2026-01-05,931913,信用债,云南信用债
2026-01-05,931914,信用债,AAA企业永续债
2026-01-05,931915,信用债,高等级企业永续债
2026-01-05,931916,信用债,AAA商业银行永续债
2026-01-05,931917,信用债,高等级商业银行永续债
2026-01-05,931918,信用债,华夏银行新经济债
2026-01-05,931923,信用债,广西信用债
2026-01-05,931924,信用债,贵州信用债
2026-01-05,931925,信用债,辽宁信用债
2026-01-05,931926,信用债,吉林信用债
2026-01-05,931927,信用债,黑龙江信用债
2026-01-05,931928,信用债,新疆信用债
2026-01-05,931929,信用债,内蒙古信用债
2026-01-05,931988,信用债,高端装备央企信用债
2026-01-05,932001,信用债,中证央企债
2026-01-05,932002,信用债,中证0-3年央企债
2026-01-05,932003,信用债,中证0-5年央企债
2026-01-05,932005,信用债,民生银行科创债
2026-01-05,932011,信用债,蒙商银行内蒙古中高等级债券
2026-01-05,932012,信用债,创新主题信用债
2026-01-05,932013,信用债,科技创新信用债
2026-01-05,932016,信用债,乡村振兴信用债
2026-01-05,932045,信用债,浦东绿色主题信用债
2026-01-05,932051,信用债,短期AAA信用债
2026-01-05,932097,信用债,交易所国企债
2026-01-05,932098,信用债,交易所0-3国企债
2026-01-05,932099,信用债,交易所0-5国企债
2026-01-05,932100,信用债,交易所AAA国企债
2026-01-05,932101,信用债,交易所短期AAA国企债
2026-01-05,932102,信用债,交易所0-3 AAA国企债
2026-01-05,932103,信用债,交易所0-5 AAA国企债
2026-01-05,932104,信用债,短期AAA央企债
2026-01-05,932105,信用债,交易所短期AAA央企债
2026-01-05,932106,信用债,短期高等级信用债
2026-01-05,932107,信用债,交易所短期高等级信用债
2026-01-05,932108,信用债,短期AAA国企债
2026-01-05,932109,信用债,交易所短期信用债
2026-01-05,932110,信用债,交易所短期AAA信用债
2026-01-05,932158,信用债,科创债
2026-01-05,932159,信用债,高等级科创债
2026-01-05,932160,信用债,AAA科创债
2026-01-05,932161,信用债,0-3AAA科创债
2026-01-05,932162,信用债,0-5AAA科创债
2026-01-05,932163,信用债,AAA国企科创债
2026-01-05,932165,信用债,0-3AAA国企科创债
2026-01-05,932166,信用债,0-5AAA国企科创债
2026-01-05,932167,信用债,交易所地企债
2026-01-05,932168,信用债,交易所0-3地企债
2026-01-05,932169,信用债,交易所0-5地企债
2026-01-05,932170,信用债,交易所AAA地企债
2026-01-05,932171,信用债,交易所短期AAA地企债
2026-01-05,932172,信用债,交易所0-3 AAA地企债
2026-01-05,932173,信用债,交易所0-5 AAA地企债
2026-01-05,932203,信用债,2027信用债
2026-01-05,932204,信用债,2028信用债
2026-01-05,932205,信用债,2029信用债
2026-01-05,932206,信用债,2030信用债
2026-01-05,932207,信用债,2031信用债
2026-01-05,932208,信用债,2032信用债
2026-01-05,932225,信用债,能源信用债
2026-01-05,932226,信用债,原材料信用债
2026-01-05,932227,信用债,工业信用债
2026-01-05,932228,信用债,可选消费信用债
2026-01-05,932229,信用债,主要消费信用债
2026-01-05,932230,信用债,医药卫生信用债
2026-01-05,932231,信用债,信息技术信用债
2026-01-05,932232,信用债,通信服务信用债
2026-01-05,932233,信用债,公用事业信用债
2026-01-05,932234,信用债,房地产信用债
2026-01-05,932235,信用债,交易所能源信用债
2026-01-05,932236,信用债,交易所原材料信用债
2026-01-05,932237,信用债,交易所工业信用债
2026-01-05,932238,信用债,交易所可选消费信用债
2026-01-05,932239,信用债,交易所主要消费信用债
2026-01-05,932240,信用债,交易所医药卫生信用债
2026-01-05,932241,信用债,交易所信息技术信用债
2026-01-05,932242,信用债,交易所通信服务信用债
2026-01-05,932243,信用债,交易所公用事业信用债
2026-01-05,932244,信用债,交易所房地产信用债
2026-01-05,932262,信用债,中信银行生物多样性信用债
2026-01-05,932282,信用债,投资级公司信用债
2026-01-05,932283,信用债,投资级公司AAA信用债
2026-01-05,932284,信用债,短期投资级公司AAA信用债
2026-01-05,932285,信用债,0-3投资级公司AAA信用债
2026-01-05,932286,信用债,0-5投资级公司AAA信用债
2026-01-05,932287,信用债,投资级公司产业债
2026-01-05,932288,信用债,投资级公司AAA产业债
2026-01-05,932289,信用债,短期投资级公司AAA产业债
2026-01-05,932290,信用债,0-3投资级公司AAA产业债
2026-01-05,932291,信用债,0-5投资级公司AAA产业债
2026-01-05,932336,信用债,0-3高等级信用票息策略
2026-01-05,932337,信用债,0-3中高信用票息策略
2026-01-05,932338,信用债,0-5高等级信用票息策略
2026-01-05,932339,信用债,0-5中高信用票息策略
2026-01-05,932350,信用债,沪深300债券
2026-01-05,932351,信用债,沪深300AAA债券
2026-01-05,932352,信用债,沪深300AAA0-3债券
2026-01-05,932353,信用债,沪深300AAA0-5债券
2026-01-05,932375,信用债,交易所央企债
2026-01-05,932376,信用债,交易所短期央企债
2026-01-05,932377,信用债,交易所0-3年央企债
2026-01-05,932378,信用债,交易所0-5年央企债
2026-01-05,932379,信用债,交易所3-7年央企债
2026-01-05,932380,信用债,交易所5-10年央企债
2026-01-05,932387,信用债,沪深300交易所债券
2026-01-05,932388,信用债,沪深300交易所AAA债券
2026-01-05,932389,信用债,沪深300交易所 AAA0-3债券
2026-01-05,932390,信用债,沪深300交易所 AAA0-5债券
2026-01-05,932426,信用债,中高民企债
2026-01-05,932427,信用债,短期中高民企债
2026-01-05,932428,信用债,0-3中高民企债
2026-01-05,932429,信用债,0-5年中高民企债
2026-01-05,932486,信用债,成渝AAA信用债
2026-01-05,932487,信用债,西部AAA信用债
2026-01-05,932622,信用债,交易所产业债
2026-01-05,932623,信用债,交易所AAA产业债
2026-01-05,932624,信用债,交易所高等级产业债
2026-01-05,932625,信用债,交易所短期产业债
2026-01-05,932626,信用债,交易所短期AAA产业债
2026-01-05,932627,信用债,交易所短期高等级产业债
2026-01-05,932628,信用债,交易所0-3产业债
2026-01-05,932629,信用债,交易所0-3 AAA产业债
2026-01-05,932630,信用债,交易所0-3高等级产业债
2026-01-05,932631,信用债,交易所0-5产业债
2026-01-05,932632,信用债,交易所0-5 AAA产业债
2026-01-05,932633,信用债,交易所0-5高等级产业债
2026-01-05,H11008,信用债,中证企业债
2026-01-05,H11014,信用债,中证短融
2026-01-05,H11019,信用债,中证企债100
2026-01-05,H11070,信用债,中证短融50
2026-01-05,H11072,信用债,中证中票50
2026-01-05,H11073,信用债,中证信用
2026-01-05,H11074,信用债,中期企债
2026-01-05,H11078,信用债,中高信用
2026-01-05,H11079,信用债,中低信用
2026-01-05,H11087,信用债,GSZ AAA
2026-01-05,H11088,信用债,GSZ AA+
2026-01-05,H11089,信用债,GSZ AA
2026-01-05,H11090,信用债,GSZ 1-3
2026-01-05,H11091,信用债,GSZ 3-5
