t_adx,t_cci,x_thr,t_max,r_max,r_min,mean,sd,t_mean,t_sd
40,50,0.7,115,0.09,-0.5,0.0251941176145345,0.141255265387206,51.7909780169822,44.4050272389413
40,50,0.7,120,0.09,-0.5,0.0252354272079157,0.142792877466777,53.0074561146011,46.210671257432
40,50,0.7,125,0.09,-0.5,0.0265945778402505,0.142653395163889,53.9655045384887,47.9074008092517
40,50,0.75,110,0.09,-0.5,0.0248801747263517,0.124467935922312,50.5274162281916,42.6036207351471
40,50,0.75,115,0.09,-0.5,0.025502760110069,0.125444203475244,51.6687493491617,44.3925121807784
40,50,0.75,120,0.09,-0.5,0.0254733424313534,0.12722439284605,52.8902494094762,46.2017335402947
40,50,0.75,125,0.09,-0.5,0.0269985407339096,0.126849271132722,53.8321357563919,47.893286688114
40,55,0.45,110,0.09,-0.5,0.0234641266350815,0.12505064551492,51.2097328910614,42.7347511524971
40,55,0.45,115,0.09,-0.5,0.0243579550967741,0.125749547366609,52.333867689828,44.5252700624619
40,55,0.45,120,0.09,-0.5,0.0242924547609929,0.127528196835916,53.5754214923855,46.3469558036722
40,55,0.45,125,0.09,-0.5,0.0254779494277961,0.127722740983353,54.5743679101654,48.0695707673625
40,55,0.5,110,0.09,-0.5,0.0238809525979589,0.124795889100852,51.0785519967392,42.6988605251368
40,55,0.5,115,0.09,-0.5,0.0247618126781022,0.125542987281935,52.2050426082325,44.4864244125548
40,55,0.5,120,0.09,-0.5,0.024695088476808,0.127282536900326,53.4407523391618,46.302353668606
40,55,0.5,125,0.09,-0.5,0.0258672279199832,0.127498050844285,54.4268761107608,48.0164289292377
40,55,0.55,110,0.09,-0.5,0.0243418316534742,0.124394798620909,50.9321883482982,42.6837788230016
40,55,0.55,115,0.09,-0.5,0.0251312695676367,0.125233215315748,52.0642137455749,44.4715631080828
40,55,0.55,120,0.09,-0.5,0.0250822504978096,0.127018744696736,53.2938679245283,46.2841574966845
40,55,0.55,125,0.09,-0.5,0.0262499071882741,0.127195962892637,54.2703299941073,47.9918597752957
40,55,0.6,110,0.09,-0.5,0.0246292185293752,0.137079932460183,50.7061070932012,42.6567946953945
40,55,0.6,115,0.09,-0.5,0.0253676965162076,0.137921960317344,51.8426862278677,44.4437544704241
40,55,0.6,120,0.09,-0.5,0.0252954303724245,0.139546666515424,53.0677103488713,46.2525589824646
40,55,0.6,125,0.09,-0.5,0.0265600506491755,0.139621524755545,54.0282323577198,47.9512830974128
40,55,0.65,110,0.09,-0.5,0.0248927205950051,0.138627256268857,50.485992659326,42.6294557173677
40,55,0.65,115,0.09,-0.5,0.0256305902038689,0.139464931342868,51.6242086807554,44.4169339951355
40,55,0.65,120,0.09,-0.5,0.0255923641962587,0.141059871336635,52.841735869274,46.2232001161179
40,55,0.65,125,0.09,-0.5,0.0268954124957123,0.141030139921049,53.8032619364554,47.9222135744395
40,55,0.7,110,0.09,-0.5,0.0251255550291606,0.140890621550093,50.3493962797781,42.6119670811354
40,55,0.7,115,0.09,-0.5,0.025809965454073,0.141775141556447,51.480863928193,44.395232593358
40,55,0.7,120,0.09,-0.5,0.0257467389472496,0.143366884180318,52.6987634299615,46.2004179244228
40,55,0.7,125,0.09,-0.5,0.0270651844261973,0.143258376919722,53.6510175328741,47.8933557713529
40,55,0.75,110,0.09,-0.5,0.0255803203048365,0.123845454584329,50.1756332931242,42.5935158269474
40,55,0.75,115,0.09,-0.5,0.0262133607910813,0.124800215350483,51.3166874430201,44.3816001197072
40,55,0.75,120,0.09,-0.5,0.0260317368825829,0.12671651943473,52.5434288905436,46.192719343221
40,55,0.75,125,0.09,-0.5,0.0275094107635732,0.126336401302483,53.4784112149533,47.8806949226795
40,60,0.45,110,0.09,-0.5,0.0238133458357568,0.124745607790626,51.0546267531022,42.7562516843117
40,60,0.45,115,0.09,-0.5,0.0246768494067515,0.125402936831021,52.209716781485,44.5563421376341
40,60,0.45,120,0.09,-0.5,0.0245333031703139,0.127301458493839,53.4512509463211,46.377029944369
40,60,0.45,125,0.09,-0.5,0.0257456977800532,0.127423885586666,54.4458326171327,48.0974853456292
40,60,0.5,110,0.09,-0.5,0.023863773967664,0.135615621813017,50.971443146257,42.7387006107099
40,60,0.5,115,0.09,-0.5,0.0246613307987998,0.136337857611484,52.1282563355895,44.536757064919
40,60,0.5,120,0.09,-0.5,0.0244991212818586,0.138083505542987,53.3706719173025,46.3560783785141
40,60,0.5,125,0.09,-0.5,0.025703886525381,0.13826823171491,54.3570750894392,48.0715874153059
40,60,0.55,110,0.09,-0.5,0.0244919065702541,0.136174486201542,50.7602953953084,42.7129241873699
40,60,0.55,115,0.09,-0.5,0.0251791359810164,0.137020992712949,51.9236615454971,44.5119568792049
40,60,0.55,120,0.09,-0.5,0.0249961545093038,0.138830790785322,53.1565183280303,46.3268976854551
40,60,0.55,125,0.09,-0.5,0.0262593286727855,0.138905908822586,54.1234369359021,48.0319477758765
40,60,0.6,110,0.09,-0.5,0.0247944898649279,0.13749727695579,50.5765492250814,42.7198350134578
40,60,0.6,115,0.09,-0.5,0.0254830131786459,0.138357819297573,51.7397648618134,44.5160357445514
40,60,0.6,120,0.09,-0.5,0.0252931516944889,0.140140177571206,52.9691015375546,46.3266404647963
40,60,0.6,125,0.09,-0.5,0.0266326164450439,0.140115637192577,53.9215260737142,48.0222784238361
40,60,0.65,110,0.09,-0.5,0.0254695402867127,0.123717526283623,50.3157590538083,42.6833456760025
40,60,0.65,115,0.09,-0.5,0.0260614921220947,0.124743199789615,51.4867552943503,44.4799456038321
40,60,0.65,120,0.09,-0.5,0.0259037777601882,0.126682661496201,52.6993086091592,46.282542017669
40,60,0.65,125,0.09,-0.5,0.0273119456028257,0.126459261674786,53.6531915799634,47.9766401979428
40,60,0.7,110,0.09,-0.5,0.0258288574465943,0.123496993048845,50.1661539479342,42.6797654168188
40,60,0.7,115,0.09,-0.5,0.0263195033469509,0.12463697612767,51.3382170144356,44.4757164049191
40,60,0.7,120,0.09,-0.5,0.0261309317513477,0.126680475819859,52.5492105088569,46.2772163154085
40,60,0.7,125,0.09,-0.5,0.0275803851734712,0.126315970560243,53.4919736228602,47.9651213270754
40,60,0.75,110,0.09,-0.5,0.0260897216087507,0.123182574309018,49.9700904058306,42.6647867547783
40,60,0.75,115,0.09,-0.5,0.0265376914969356,0.124308500686259,51.1467847808304,44.4647014929648
40,60,0.75,120,0.09,-0.5,0.0262398758623324,0.126471681135122,52.3681153055317,46.2734969920226
40,60,0.75,125,0.09,-0.5,0.027814639910436,0.125942434197298,53.2918086684576,47.9557908119242
40,65,0.45,110,0.09,-0.5,0.0237300660406475,0.124727103384085,51.0364247869155,42.8249033536469
40,65,0.45,115,0.09,-0.5,0.024551374798102,0.125409371700255,52.1993420262265,44.6297221230903
40,65,0.45,120,0.09,-0.5,0.0244027190894866,0.127326329295092,53.4432759896411,46.4538495449931
40,65,0.45,125,0.09,-0.5,0.0255926991425317,0.127493338327326,54.4391265191677,48.1769912274906
40,65,0.5,110,0.09,-0.5,0.0238768819440305,0.135825378549858,50.98970856102,42.7916760784514
40,65,0.5,115,0.09,-0.5,0.0246496203944802,0.136553765185186,52.1516276993018,44.5914525146525
40,65,0.5,120,0.09,-0.5,0.024486088893226,0.138313131038023,53.3935187065849,46.4108804357364
40,65,0.5,125,0.09,-0.5,0.0256801374409127,0.138530548626322,54.3797750976174,48.12670252077
40,65,0.55,110,0.09,-0.5,0.0244640220840683,0.136520122942047,50.8087743214773,42.7737421866191
40,65,0.55,115,0.09,-0.5,0.0251325821285311,0.137364809067329,51.9745275452687,44.5734362619822
40,65,0.55,120,0.09,-0.5,0.0249184511388423,0.139235345832506,53.212091067351,46.3899772339002
40,65,0.55,125,0.09,-0.5,0.0261770152730279,0.139330912499195,54.1763751106672,48.0945785040606
40,65,0.6,110,0.09,-0.5,0.0246821044726212,0.138043981163208,50.6362858420078,42.8027421747648
40,65,0.6,115,0.09,-0.5,0.0253343469882642,0.13894318294056,51.8047144082662,44.6014433808337
40,65,0.6,120,0.09,-0.5,0.0251146228029888,0.140783480110647,53.0374143122557,46.413678721077
40,65,0.6,125,0.09,-0.5,0.0264669144626779,0.140767785739517,53.9880854348945,48.109597748567
40,65,0.65,110,0.09,-0.5,0.0251497241365432,0.123901182105525,50.4174556213018,42.7996867238793
40,65,0.65,115,0.09,-0.5,0.0257259118510011,0.124942523755587,51.5926194994663,44.5995161240087
40,65,0.65,120,0.09,-0.5,0.0255011508162899,0.127017420011047,52.8124285905064,46.4064443452932
40,65,0.65,125,0.09,-0.5,0.0269612112318151,0.126796733533205,53.7610292474336,48.1003700700167
40,65,0.7,110,0.09,-0.5,0.0256209630164352,0.123426428172195,50.2971347408291,42.8066524170058
40,65,0.7,115,0.09,-0.5,0.0260707701143484,0.12463366479099,51.4774372671681,44.6075582878977
40,65,0.7,120,0.09,-0.5,0.025794836364348,0.126866543672264,52.6992754897478,46.4148668317687
40,65,0.7,125,0.09,-0.5,0.0273125392684294,0.126484987130291,53.6375644557463,48.1033004549939
40,65,0.75,110,0.09,-0.5,0.0258970716192698,0.123146239038459,50.0821139245875,42.7865475704631
40,65,0.75,115,0.09,-0.5,0.0263056186513178,0.124350354639703,51.2634296642584,44.5888406858641
40,65,0.75,120,0.09,-0.5,0.0259112168402774,0.126682780688751,52.4934302844751,46.4014316556395
40,65,0.75,125,0.09,-0.5,0.0275249156653563,0.12617457695776,53.4092471970101,48.0823795911596
